group1,group2,meandiff,p-adj,lower,upper,reject
code1:90:0.02,code2:20:0.02,-35.2443,0.001,-50.2741,-20.2144,True
code1:90:0.02,code2:20:0.34,-35.2422,0.001,-50.2721,-20.2124,True
code1:90:0.02,code2:20:0.5,-35.2238,0.001,-50.2537,-20.1939,True
code1:90:0.02,code2:20:0.58,-35.1695,0.001,-50.1993,-20.1396,True
code1:90:0.02,code2:20:0.62,-34.9967,0.001,-50.0266,-19.9669,True
code1:90:0.02,code2:20:0.64,-34.9602,0.001,-49.9901,-19.9304,True
code1:90:0.02,code2:30:0.02,-35.2376,0.001,-50.2675,-20.2078,True
code1:90:0.02,code2:30:0.34,-34.6851,0.001,-49.715,-19.6553,True
code1:90:0.02,code2:30:0.5,-26.2657,0.001,-41.6224,-10.9091,True
code1:90:0.02,code2:30:0.58,-20.2171,0.001,-35.7745,-4.6597,True
code1:90:0.02,code2:30:0.62,-12.303,0.7198,-29.6137,5.0076,False
code1:90:0.02,code2:30:0.64,7.9593,0.9,-10.8816,26.8003,False
code1:90:0.02,code2:40:0.02,-35.1306,0.001,-50.1605,-20.1007,True
code1:90:0.02,code2:40:0.34,-8.6137,0.9,-25.2045,7.977,False
code1:90:0.02,code2:50:0.02,-28.6335,0.001,-43.7372,-13.5298,True
code1:90:0.02,code2:60:0.02,-23.7985,0.001,-38.9809,-8.616,True
code1:90:0.02,code2:70:0.02,-27.3317,0.001,-43.2552,-11.4082,True
code1:90:0.02,code2:80:0.02,-21.6362,0.0082,-41.0396,-2.2327,True
code1:90:0.02,code2:90:0.02,-17.7476,0.2156,-37.8321,2.3369,False
code2:100:0.02,code2:10:0.02,-10.3074,0.9,-29.9861,9.3713,False
code2:100:0.02,code2:10:0.34,-10.3074,0.9,-29.9861,9.3713,False
code2:100:0.02,code2:10:0.5,-10.3074,0.9,-29.9861,9.3714,False
code2:100:0.02,code2:10:0.58,-10.3074,0.9,-29.9861,9.3714,False
code2:100:0.02,code2:10:0.62,-10.3073,0.9,-29.986,9.3714,False
code2:100:0.02,code2:10:0.64,-10.3073,0.9,-29.986,9.3714,False
code2:100:0.02,code2:20:0.02,-10.3073,0.9,-29.986,9.3715,False
code2:100:0.02,code2:20:0.34,-10.3052,0.9,-29.9839,9.3735,False
code2:100:0.02,code2:20:0.5,-10.2868,0.9,-29.9655,9.3919,False
code2:100:0.02,code2:20:0.58,-10.2325,0.9,-29.9112,9.4463,False
code2:100:0.02,code2:20:0.62,-10.0597,0.9,-29.7384,9.619,False
code2:100:0.02,code2:20:0.64,-10.0232,0.9,-29.7019,9.6555,False
code2:100:0.02,code2:30:0.02,-10.3006,0.9,-29.9793,9.3781,False
code2:100:0.02,code2:30:0.34,-9.7481,0.9,-29.4268,9.9306,False
code2:100:0.02,code2:30:0.5,-1.3287,0.9,-21.2581,18.6007,False
code2:100:0.02,code2:30:0.58,4.7199,0.9,-15.3646,24.8044,False
code2:100:0.02,code2:30:0.62,12.634,0.9,-8.8373,34.1052,False
code2:100:0.02,code2:30:0.64,32.8964,0.001,10.1733,55.6194,True
code2:100:0.02,code2:40:0.02,-10.1936,0.9,-29.8723,9.4851,False
code2:100:0.02,code2:40:0.34,16.3233,0.5216,-4.5719,37.2184,False
code2:100:0.02,code2:50:0.02,-3.6965,0.9,-23.4317,16.0387,False
code2:100:0.02,code2:60:0.02,1.1386,0.9,-18.6569,20.9341,False
code2:100:0.02,code2:70:0.02,-2.3946,0.9,-22.764,17.9748,False
code2:100:0.02,code2:80:0.02,3.3008,0.9,-19.8907,26.4924,False
code2:100:0.02,code2:90:0.02,7.1895,0.9,-16.5748,30.9538,False
code2:10:0.02,code2:10:0.34,0.0,0.9,-11.3615,11.3615,False
code2:10:0.02,code2:10:0.5,0.0,0.9,-11.3615,11.3615,False
code2:10:0.02,code2:10:0.58,0.0,0.9,-11.3615,11.3615,False
code2:10:0.02,code2:10:0.62,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.02,code2:10:0.64,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.02,code2:20:0.02,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.02,code2:20:0.34,0.0022,0.9,-11.3593,11.3637,False
code2:10:0.02,code2:20:0.5,0.0206,0.9,-11.3409,11.3821,False
code2:10:0.02,code2:20:0.58,0.0749,0.9,-11.2866,11.4364,False
code2:10:0.02,code2:20:0.62,0.2477,0.9,-11.1138,11.6092,False
code2:10:0.02,code2:20:0.64,0.2842,0.9,-11.0773,11.6457,False
code2:10:0.02,code2:30:0.02,0.0068,0.9,-11.3547,11.3683,False
code2:10:0.02,code2:30:0.34,0.5593,0.9,-10.8022,11.9208,False
code2:10:0.02,code2:30:0.5,8.9787,0.5769,-2.8117,20.7691,False
code2:10:0.02,code2:30:0.58,15.0273,0.001,2.9766,27.078,True
code2:10:0.02,code2:30:0.62,22.9414,0.001,8.699,37.1838,True
code2:10:0.02,code2:30:0.64,43.2037,0.001,27.1361,59.2713,True
code2:10:0.02,code2:40:0.02,0.1138,0.9,-11.2477,11.4753,False
code2:10:0.02,code2:40:0.34,26.6307,0.001,13.2726,39.9888,True
code2:10:0.02,code2:50:0.02,6.6109,0.9,-4.8481,18.0699,False
code2:10:0.02,code2:60:0.02,11.4459,0.058,-0.1167,23.0086,False
code2:10:0.02,code2:70:0.02,7.9127,0.9,-4.607,20.4325,False
code2:10:0.02,code2:80:0.02,13.6082,0.4221,-3.1155,30.3319,False
code2:10:0.02,code2:90:0.02,17.4969,0.0505,-0.0124,35.0061,False
code2:10:0.34,code2:10:0.5,0.0,0.9,-11.3615,11.3615,False
code2:10:0.34,code2:10:0.58,0.0,0.9,-11.3615,11.3615,False
code2:10:0.34,code2:10:0.62,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.34,code2:10:0.64,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.34,code2:20:0.02,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.34,code2:20:0.34,0.0022,0.9,-11.3593,11.3637,False
code2:10:0.34,code2:20:0.5,0.0206,0.9,-11.3409,11.3821,False
code2:10:0.34,code2:20:0.58,0.0749,0.9,-11.2866,11.4364,False
code2:10:0.34,code2:20:0.62,0.2477,0.9,-11.1138,11.6092,False
code2:10:0.34,code2:20:0.64,0.2842,0.9,-11.0773,11.6457,False
code2:10:0.34,code2:30:0.02,0.0068,0.9,-11.3547,11.3683,False
code2:10:0.34,code2:30:0.34,0.5593,0.9,-10.8023,11.9208,False
code2:10:0.34,code2:30:0.5,8.9787,0.5769,-2.8117,20.7691,False
code2:10:0.34,code2:30:0.58,15.0273,0.001,2.9766,27.078,True
code2:10:0.34,code2:30:0.62,22.9414,0.001,8.6989,37.1838,True
code2:10:0.34,code2:30:0.64,43.2037,0.001,27.1361,59.2713,True
code2:10:0.34,code2:40:0.02,0.1138,0.9,-11.2477,11.4753,False
code2:10:0.34,code2:40:0.34,26.6307,0.001,13.2725,39.9888,True
code2:10:0.34,code2:50:0.02,6.6109,0.9,-4.8482,18.0699,False
code2:10:0.34,code2:60:0.02,11.4459,0.058,-0.1167,23.0085,False
code2:10:0.34,code2:70:0.02,7.9127,0.9,-4.607,20.4325,False
code2:10:0.34,code2:80:0.02,13.6082,0.4221,-3.1155,30.3319,False
code2:10:0.34,code2:90:0.02,17.4968,0.0505,-0.0124,35.0061,False
code2:10:0.5,code2:10:0.58,-0.0,0.9,-11.3615,11.3615,False
code2:10:0.5,code2:10:0.62,0.0001,0.9,-11.3615,11.3616,False
code2:10:0.5,code2:10:0.64,0.0001,0.9,-11.3615,11.3616,False
code2:10:0.5,code2:20:0.02,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.5,code2:20:0.34,0.0022,0.9,-11.3594,11.3637,False
code2:10:0.5,code2:20:0.5,0.0206,0.9,-11.3409,11.3821,False
code2:10:0.5,code2:20:0.58,0.0749,0.9,-11.2866,11.4364,False
code2:10:0.5,code2:20:0.62,0.2477,0.9,-11.1139,11.6092,False
code2:10:0.5,code2:20:0.64,0.2841,0.9,-11.0774,11.6456,False
code2:10:0.5,code2:30:0.02,0.0067,0.9,-11.3548,11.3683,False
code2:10:0.5,code2:30:0.34,0.5592,0.9,-10.8023,11.9207,False
code2:10:0.5,code2:30:0.5,8.9786,0.577,-2.8118,20.769,False
code2:10:0.5,code2:30:0.58,15.0273,0.001,2.9766,27.078,True
code2:10:0.5,code2:30:0.62,22.9413,0.001,8.6989,37.1837,True
code2:10:0.5,code2:30:0.64,43.2037,0.001,27.1361,59.2713,True
code2:10:0.5,code2:40:0.02,0.1138,0.9,-11.2478,11.4753,False
code2:10:0.5,code2:40:0.34,26.6306,0.001,13.2725,39.9888,True
code2:10:0.5,code2:50:0.02,6.6109,0.9,-4.8482,18.0699,False
code2:10:0.5,code2:60:0.02,11.4459,0.058,-0.1167,23.0085,False
code2:10:0.5,code2:70:0.02,7.9127,0.9,-4.6071,20.4325,False
code2:10:0.5,code2:80:0.02,13.6082,0.4221,-3.1155,30.3319,False
code2:10:0.5,code2:90:0.02,17.4968,0.0505,-0.0124,35.0061,False
code2:10:0.58,code2:10:0.62,0.0001,0.9,-11.3615,11.3616,False
code2:10:0.58,code2:10:0.64,0.0001,0.9,-11.3615,11.3616,False
code2:10:0.58,code2:20:0.02,0.0001,0.9,-11.3614,11.3616,False
code2:10:0.58,code2:20:0.34,0.0022,0.9,-11.3594,11.3637,False
code2:10:0.58,code2:20:0.5,0.0206,0.9,-11.3409,11.3821,False
code2:10:0.58,code2:20:0.58,0.0749,0.9,-11.2866,11.4364,False
code2:10:0.58,code2:20:0.62,0.2477,0.9,-11.1139,11.6092,False
code2:10:0.58,code2:20:0.64,0.2841,0.9,-11.0774,11.6456,False
code2:10:0.58,code2:30:0.02,0.0067,0.9,-11.3548,11.3683,False
code2:10:0.58,code2:30:0.34,0.5592,0.9,-10.8023,11.9207,False
code2:10:0.58,code2:30:0.5,8.9786,0.577,-2.8118,20.769,False
code2:10:0.58,code2:30:0.58,15.0273,0.001,2.9766,27.078,True
code2:10:0.58,code2:30:0.62,22.9413,0.001,8.6989,37.1837,True
code2:10:0.58,code2:30:0.64,43.2037,0.001,27.1361,59.2713,True
code2:10:0.58,code2:40:0.02,0.1138,0.9,-11.2478,11.4753,False
code2:10:0.58,code2:40:0.34,26.6306,0.001,13.2725,39.9888,True
code2:10:0.58,code2:50:0.02,6.6109,0.9,-4.8482,18.0699,False
code2:10:0.58,code2:60:0.02,11.4459,0.058,-0.1167,23.0085,False
code2:10:0.58,code2:70:0.02,7.9127,0.9,-4.6071,20.4325,False
code2:10:0.58,code2:80:0.02,13.6082,0.4221,-3.1155,30.3319,False
code2:10:0.58,code2:90:0.02,17.4968,0.0505,-0.0124,35.0061,False
code2:10:0.62,code2:10:0.64,-0.0,0.9,-11.3615,11.3615,False
code2:10:0.62,code2:20:0.02,0.0,0.9,-11.3615,11.3615,False
code2:10:0.62,code2:20:0.34,0.0021,0.9,-11.3594,11.3636,False
code2:10:0.62,code2:20:0.5,0.0205,0.9,-11.341,11.382,False
code2:10:0.62,code2:20:0.58,0.0748,0.9,-11.2867,11.4364,False
code2:10:0.62,code2:20:0.62,0.2476,0.9,-11.1139,11.6091,False
code2:10:0.62,code2:20:0.64,0.2841,0.9,-11.0774,11.6456,False
code2:10:0.62,code2:30:0.02,0.0067,0.9,-11.3548,11.3682,False
code2:10:0.62,code2:30:0.34,0.5592,0.9,-10.8023,11.9207,False
code2:10:0.62,code2:30:0.5,8.9786,0.577,-2.8118,20.769,False
code2:10:0.62,code2:30:0.58,15.0272,0.001,2.9765,27.0779,True
code2:10:0.62,code2:30:0.62,22.9413,0.001,8.6989,37.1837,True
code2:10:0.62,code2:30:0.64,43.2036,0.001,27.136,59.2712,True
code2:10:0.62,code2:40:0.02,0.1137,0.9,-11.2478,11.4752,False
code2:10:0.62,code2:40:0.34,26.6306,0.001,13.2725,39.9887,True
code2:10:0.62,code2:50:0.02,6.6108,0.9,-4.8482,18.0698,False
code2:10:0.62,code2:60:0.02,11.4458,0.058,-0.1168,23.0085,False
code2:10:0.62,code2:70:0.02,7.9126,0.9,-4.6071,20.4324,False
code2:10:0.62,code2:80:0.02,13.6081,0.4221,-3.1156,30.3318,False
code2:10:0.62,code2:90:0.02,17.4968,0.0505,-0.0125,35.006,False
code2:10:0.64,code2:20:0.02,0.0,0.9,-11.3615,11.3616,False
code2:10:0.64,code2:20:0.34,0.0021,0.9,-11.3594,11.3636,False
code2:10:0.64,code2:20:0.5,0.0205,0.9,-11.341,11.382,False
code2:10:0.64,code2:20:0.58,0.0748,0.9,-11.2867,11.4364,False
code2:10:0.64,code2:20:0.62,0.2476,0.9,-11.1139,11.6091,False
code2:10:0.64,code2:20:0.64,0.2841,0.9,-11.0774,11.6456,False
code2:10:0.64,code2:30:0.02,0.0067,0.9,-11.3548,11.3682,False
code2:10:0.64,code2:30:0.34,0.5592,0.9,-10.8023,11.9207,False
code2:10:0.64,code2:30:0.5,8.9786,0.577,-2.8118,20.769,False
code2:10:0.64,code2:30:0.58,15.0272,0.001,2.9765,27.0779,True
code2:10:0.64,code2:30:0.62,22.9413,0.001,8.6989,37.1837,True
code2:10:0.64,code2:30:0.64,43.2036,0.001,27.136,59.2713,True
code2:10:0.64,code2:40:0.02,0.1137,0.9,-11.2478,11.4752,False
code2:10:0.64,code2:40:0.34,26.6306,0.001,13.2725,39.9887,True
code2:10:0.64,code2:50:0.02,6.6108,0.9,-4.8482,18.0698,False
code2:10:0.64,code2:60:0.02,11.4459,0.058,-0.1168,23.0085,False
code2:10:0.64,code2:70:0.02,7.9127,0.9,-4.6071,20.4324,False
code2:10:0.64,code2:80:0.02,13.6081,0.4221,-3.1156,30.3318,False
code2:10:0.64,code2:90:0.02,17.4968,0.0505,-0.0125,35.006,False
code2:20:0.02,code2:20:0.34,0.0021,0.9,-11.3595,11.3636,False
code2:20:0.02,code2:20:0.5,0.0205,0.9,-11.341,11.382,False
code2:20:0.02,code2:20:0.58,0.0748,0.9,-11.2867,11.4363,False
code2:20:0.02,code2:20:0.62,0.2476,0.9,-11.114,11.6091,False
code2:20:0.02,code2:20:0.64,0.284,0.9,-11.0775,11.6456,False
code2:20:0.02,code2:30:0.02,0.0067,0.9,-11.3549,11.3682,False
code2:20:0.02,code2:30:0.34,0.5591,0.9,-10.8024,11.9206,False
code2:20:0.02,code2:30:0.5,8.9785,0.577,-2.8119,20.7689,False
code2:20:0.02,code2:30:0.58,15.0272,0.001,2.9765,27.0779,True
code2:20:0.02,code2:30:0.62,22.9412,0.001,8.6988,37.1836,True
code2:20:0.02,code2:30:0.64,43.2036,0.001,27.136,59.2712,True
code2:20:0.02,code2:40:0.02,0.1137,0.9,-11.2478,11.4752,False
code2:20:0.02,code2:40:0.34,26.6306,0.001,13.2724,39.9887,True
code2:20:0.02,code2:50:0.02,6.6108,0.9,-4.8483,18.0698,False
code2:20:0.02,code2:60:0.02,11.4458,0.058,-0.1168,23.0084,False
code2:20:0.02,code2:70:0.02,7.9126,0.9,-4.6072,20.4324,False
code2:20:0.02,code2:80:0.02,13.6081,0.4221,-3.1156,30.3318,False
code2:20:0.02,code2:90:0.02,17.4967,0.0505,-0.0125,35.006,False
code2:20:0.34,code2:20:0.5,0.0184,0.9,-11.3431,11.3799,False
code2:20:0.34,code2:20:0.58,0.0727,0.9,-11.2888,11.4343,False
code2:20:0.34,code2:20:0.62,0.2455,0.9,-11.116,11.607,False
code2:20:0.34,code2:20:0.64,0.282,0.9,-11.0795,11.6435,False
code2:20:0.34,code2:30:0.02,0.0046,0.9,-11.3569,11.3661,False
code2:20:0.34,code2:30:0.34,0.5571,0.9,-10.8044,11.9186,False
code2:20:0.34,code2:30:0.5,8.9765,0.5775,-2.8139,20.7669,False
code2:20:0.34,code2:30:0.58,15.0251,0.001,2.9744,27.0758,True
code2:20:0.34,code2:30:0.62,22.9392,0.001,8.6968,37.1816,True
code2:20:0.34,code2:30:0.64,43.2015,0.001,27.1339,59.2692,True
code2:20:0.34,code2:40:0.02,0.1116,0.9,-11.2499,11.4731,False
code2:20:0.34,code2:40:0.34,26.6285,0.001,13.2704,39.9866,True
code2:20:0.34,code2:50:0.02,6.6087,0.9,-4.8503,18.0677,False
code2:20:0.34,code2:60:0.02,11.4438,0.0581,-0.1189,23.0064,False
code2:20:0.34,code2:70:0.02,7.9106,0.9,-4.6092,20.4303,False
code2:20:0.34,code2:80:0.02,13.606,0.4226,-3.1177,30.3297,False
code2:20:0.34,code2:90:0.02,17.4947,0.0506,-0.0146,35.0039,False
code2:20:0.5,code2:20:0.58,0.0543,0.9,-11.3072,11.4158,False
code2:20:0.5,code2:20:0.62,0.2271,0.9,-11.1344,11.5886,False
code2:20:0.5,code2:20:0.64,0.2636,0.9,-11.0979,11.6251,False
code2:20:0.5,code2:30:0.02,-0.0138,0.9,-11.3753,11.3477,False
code2:20:0.5,code2:30:0.34,0.5387,0.9,-10.8228,11.9002,False
code2:20:0.5,code2:30:0.5,8.9581,0.5819,-2.8323,20.7485,False
code2:20:0.5,code2:30:0.58,15.0067,0.001,2.956,27.0574,True
code2:20:0.5,code2:30:0.62,22.9208,0.001,8.6784,37.1632,True
code2:20:0.5,code2:30:0.64,43.1831,0.001,27.1155,59.2507,True
code2:20:0.5,code2:40:0.02,0.0932,0.9,-11.2683,11.4547,False
code2:20:0.5,code2:40:0.34,26.6101,0.001,13.252,39.9682,True
code2:20:0.5,code2:50:0.02,6.5903,0.9,-4.8687,18.0493,False
code2:20:0.5,code2:60:0.02,11.4253,0.0595,-0.1373,22.988,False
code2:20:0.5,code2:70:0.02,7.8921,0.9,-4.6276,20.4119,False
code2:20:0.5,code2:80:0.02,13.5876,0.4263,-3.1361,30.3113,False
code2:20:0.5,code2:90:0.02,17.4763,0.0514,-0.033,34.9855,False
code2:20:0.58,code2:20:0.62,0.1728,0.9,-11.1888,11.5343,False
code2:20:0.58,code2:20:0.64,0.2092,0.9,-11.1523,11.5707,False
code2:20:0.58,code2:30:0.02,-0.0682,0.9,-11.4297,11.2934,False
code2:20:0.58,code2:30:0.34,0.4843,0.9,-10.8772,11.8458,False
code2:20:0.58,code2:30:0.5,8.9037,0.5948,-2.8867,20.6941,False
code2:20:0.58,code2:30:0.58,14.9524,0.001,2.9017,27.0031,True
code2:20:0.58,code2:30:0.62,22.8664,0.001,8.624,37.1088,True
code2:20:0.58,code2:30:0.64,43.1288,0.001,27.0612,59.1964,True
code2:20:0.58,code2:40:0.02,0.0389,0.9,-11.3227,11.4004,False
code2:20:0.58,code2:40:0.34,26.5557,0.001,13.1976,39.9139,True
code2:20:0.58,code2:50:0.02,6.536,0.9,-4.9231,17.995,False
code2:20:0.58,code2:60:0.02,11.371,0.0637,-0.1916,22.9336,False
code2:20:0.58,code2:70:0.02,7.8378,0.9,-4.682,20.3576,False
code2:20:0.58,code2:80:0.02,13.5333,0.4373,-3.1904,30.257,False
code2:20:0.58,code2:90:0.02,17.4219,0.0538,-0.0873,34.9312,False
code2:20:0.62,code2:20:0.64,0.0365,0.9,-11.325,11.398,False
code2:20:0.62,code2:30:0.02,-0.2409,0.9,-11.6024,11.1206,False
code2:20:0.62,code2:30:0.34,0.3116,0.9,-11.0499,11.6731,False
code2:20:0.62,code2:30:0.5,8.731,0.636,-3.0594,20.5214,False
code2:20:0.62,code2:30:0.58,14.7796,0.0011,2.7289,26.8303,True
code2:20:0.62,code2:30:0.62,22.6937,0.001,8.4513,36.9361,True
code2:20:0.62,code2:30:0.64,42.9561,0.001,26.8884,59.0237,True
code2:20:0.62,code2:40:0.02,-0.1339,0.9,-11.4954,11.2276,False
code2:20:0.62,code2:40:0.34,26.383,0.001,13.0249,39.7411,True
code2:20:0.62,code2:50:0.02,6.3632,0.9,-5.0958,17.8222,False
code2:20:0.62,code2:60:0.02,11.1983,0.0784,-0.3644,22.7609,False
code2:20:0.62,code2:70:0.02,7.6651,0.9,-4.8547,20.1848,False
code2:20:0.62,code2:80:0.02,13.3605,0.4706,-3.3631,30.0842,False
code2:20:0.62,code2:90:0.02,17.2492,0.0621,-0.2601,34.7584,False
code2:20:0.64,code2:30:0.02,-0.2774,0.9,-11.6389,11.0841,False
code2:20:0.64,code2:30:0.34,0.2751,0.9,-11.0864,11.6366,False
code2:20:0.64,code2:30:0.5,8.6945,0.6447,-3.0959,20.4849,False
code2:20:0.64,code2:30:0.58,14.7431,0.0011,2.6924,26.7938,True
code2:20:0.64,code2:30:0.62,22.6572,0.001,8.4148,36.8996,True
code2:20:0.64,code2:30:0.64,42.9196,0.001,26.852,58.9872,True
code2:20:0.64,code2:40:0.02,-0.1704,0.9,-11.5319,11.1911,False
code2:20:0.64,code2:40:0.34,26.3465,0.001,12.9884,39.7046,True
code2:20:0.64,code2:50:0.02,6.3267,0.9,-5.1323,17.7858,False
code2:20:0.64,code2:60:0.02,11.1618,0.0817,-0.4008,22.7244,False
code2:20:0.64,code2:70:0.02,7.6286,0.9,-4.8912,20.1483,False
code2:20:0.64,code2:80:0.02,13.3241,0.4773,-3.3996,30.0477,False
code2:20:0.64,code2:90:0.02,17.2127,0.064,-0.2966,34.7219,False
code2:30:0.02,code2:30:0.34,0.5525,0.9,-10.809,11.914,False
code2:30:0.02,code2:30:0.5,8.9719,0.5786,-2.8185,20.7623,False
code2:30:0.02,code2:30:0.58,15.0205,0.001,2.9698,27.0712,True
code2:30:0.02,code2:30:0.62,22.9346,0.001,8.6922,37.177,True
code2:30:0.02,code2:30:0.64,43.197,0.001,27.1294,59.2646,True
code2:30:0.02,code2:40:0.02,0.107,0.9,-11.2545,11.4685,False
code2:30:0.02,code2:40:0.34,26.6239,0.001,13.2658,39.982,True
code2:30:0.02,code2:50:0.02,6.6041,0.9,-4.8549,18.0631,False
code2:30:0.02,code2:60:0.02,11.4392,0.0585,-0.1235,23.0018,False
code2:30:0.02,code2:70:0.02,7.906,0.9,-4.6138,20.4257,False
code2:30:0.02,code2:80:0.02,13.6014,0.4235,-3.1222,30.3251,False
code2:30:0.02,code2:90:0.02,17.4901,0.0508,-0.0192,34.9993,False
code2:30:0.34,code2:30:0.5,8.4194,0.7103,-3.371,20.2098,False
code2:30:0.34,code2:30:0.58,14.468,0.0017,2.4173,26.5187,True
code2:30:0.34,code2:30:0.62,22.3821,0.001,8.1397,36.6245,True
code2:30:0.34,code2:30:0.64,42.6445,0.001,26.5769,58.7121,True
code2:30:0.34,code2:40:0.02,-0.4455,0.9,-11.807,10.916,False
code2:30:0.34,code2:40:0.34,26.0714,0.001,12.7133,39.4295,True
code2:30:0.34,code2:50:0.02,6.0516,0.9,-5.4074,17.5107,False
code2:30:0.34,code2:60:0.02,10.8867,0.1104,-0.6759,22.4493,False
code2:30:0.34,code2:70:0.02,7.3535,0.9,-5.1663,19.8733,False
code2:30:0.34,code2:80:0.02,13.049,0.5243,-3.6747,29.7727,False
code2:30:0.34,code2:90:0.02,16.9376,0.0796,-0.5717,34.4469,False
code2:30:0.5,code2:30:0.58,6.0486,0.9,-6.4073,18.5045,False
code2:30:0.5,code2:30:0.62,13.9627,0.0891,-0.6241,28.5495,False
code2:30:0.5,code2:30:0.64,34.2251,0.001,17.8514,50.5988,True
code2:30:0.5,code2:40:0.02,-8.8649,0.6041,-20.6553,2.9255,False
code2:30:0.5,code2:40:0.34,17.652,0.001,3.9273,31.3768,True
code2:30:0.5,code2:50:0.02,-2.3678,0.9,-14.2522,9.5166,False
code2:30:0.5,code2:60:0.02,2.4673,0.9,-9.517,14.4516,False
code2:30:0.5,code2:70:0.02,-1.0659,0.9,-13.9762,11.8443,False
code2:30:0.5,code2:80:0.02,4.6296,0.9,-12.3884,21.6475,False
code2:30:0.5,code2:90:0.02,8.5182,0.9,-9.2724,26.3087,False
code2:30:0.58,code2:30:0.62,7.9141,0.9,-6.884,22.7121,False
code2:30:0.58,code2:30:0.64,28.1765,0.001,11.6143,44.7386,True
code2:30:0.58,code2:40:0.02,-14.9135,0.001,-26.9642,-2.8628,True
code2:30:0.58,code2:40:0.34,11.6034,0.359,-2.3456,25.5524,False
code2:30:0.58,code2:50:0.02,-8.4164,0.7692,-20.5591,3.7263,False
code2:30:0.58,code2:60:0.02,-3.5813,0.9,-15.8218,8.6591,False
code2:30:0.58,code2:70:0.02,-7.1145,0.9,-20.2629,6.0338,False
code2:30:0.58,code2:80:0.02,-1.4191,0.9,-18.6184,15.7803,False
code2:30:0.58,code2:90:0.02,2.4696,0.9,-15.4946,20.4337,False
code2:30:0.62,code2:30:0.64,20.2624,0.0086,2.0434,38.4813,True
code2:30:0.62,code2:40:0.02,-22.8276,0.001,-37.07,-8.5852,True
code2:30:0.62,code2:40:0.34,3.6893,0.9,-12.1915,19.5702,False
code2:30:0.62,code2:50:0.02,-16.3305,0.0053,-30.6508,-2.0102,True
code2:30:0.62,code2:60:0.02,-11.4954,0.473,-25.8988,2.9079,False
code2:30:0.62,code2:70:0.02,-15.0286,0.058,-30.2111,0.1538,False
code2:30:0.62,code2:80:0.02,-9.3331,0.9,-28.1332,9.467,False
code2:30:0.62,code2:90:0.02,-5.4445,0.9,-24.9467,14.0577,False
code2:30:0.64,code2:40:0.02,-43.0899,0.001,-59.1575,-27.0223,True
code2:30:0.64,code2:40:0.34,-16.5731,0.1053,-34.1094,0.9633,False
code2:30:0.64,code2:50:0.02,-36.5929,0.001,-52.7296,-20.4561,True
code2:30:0.64,code2:60:0.02,-31.7578,0.001,-47.9682,-15.5474,True
code2:30:0.64,code2:70:0.02,-35.291,0.001,-52.1975,-18.3845,True
code2:30:0.64,code2:80:0.02,-29.5955,0.001,-49.8135,-9.3776,True
code2:30:0.64,code2:90:0.02,-25.7069,0.001,-46.5793,-4.8345,True
code2:40:0.02,code2:40:0.34,26.5169,0.001,13.1588,39.875,True
code2:40:0.02,code2:50:0.02,6.4971,0.9,-4.9619,17.9561,False
code2:40:0.02,code2:60:0.02,11.3321,0.0668,-0.2305,22.8948,False
code2:40:0.02,code2:70:0.02,7.7989,0.9,-4.7208,20.3187,False
code2:40:0.02,code2:80:0.02,13.4944,0.445,-3.2293,30.2181,False
code2:40:0.02,code2:90:0.02,17.3831,0.0556,-0.1262,34.8923,False
code2:40:0.34,code2:50:0.02,-20.0198,0.001,-33.461,-6.5786,True
code2:40:0.34,code2:60:0.02,-15.1847,0.0072,-28.7143,-1.6552,True
code2:40:0.34,code2:70:0.02,-18.7179,0.001,-33.0741,-4.3617,True
code2:40:0.34,code2:80:0.02,-13.0225,0.6995,-31.1618,5.1169,False
code2:40:0.34,code2:90:0.02,-9.1338,0.9,-27.9999,9.7323,False
code2:50:0.02,code2:60:0.02,4.8351,0.9,-6.8234,16.4935,False
code2:50:0.02,code2:70:0.02,1.3019,0.9,-11.3065,13.9102,False
code2:50:0.02,code2:80:0.02,6.9973,0.9,-9.7928,23.7874,False
code2:50:0.02,code2:90:0.02,10.886,0.9,-6.6867,28.4587,False
code2:60:0.02,code2:70:0.02,-3.5332,0.9,-16.2358,9.1694,False
code2:60:0.02,code2:80:0.02,2.1623,0.9,-14.6987,19.0232,False
code2:60:0.02,code2:90:0.02,6.0509,0.9,-11.5895,23.6913,False
code2:70:0.02,code2:80:0.02,5.6955,0.9,-11.8357,23.2267,False
code2:70:0.02,code2:90:0.02,9.5841,0.9,-8.698,27.8662,False
code2:80:0.02,code2:90:0.02,3.8886,0.9,-17.493,25.2702,False
