sample,file,algorithm,slots,runtime
2858,data_60-0.02-25053.in,code1,2,9.110000e-04
2859,data_60-0.02-25053.in,code2,2,1.732964e+00
2860,data_50-0.62-25053.in,code1,-1,1.000000e+02
2861,data_50-0.62-25053.in,code2,-1,1.000000e+02
2862,data_50-0.58-32552.in,code1,-1,1.000000e+02
2863,data_50-0.58-32552.in,code2,-1,1.000000e+02
2864,data_50-0.58-72984.in,code1,-1,1.000000e+02
2865,data_50-0.58-72984.in,code2,-1,1.000000e+02
2866,data_50-0.64-64116.in,code1,-1,1.000000e+02
2867,data_50-0.64-64116.in,code2,-1,1.000000e+02
2868,data_70-0.58-11961.in,code1,-1,1.000000e+02
2869,data_70-0.58-11961.in,code2,-1,1.000000e+02
2870,data_60-0.5-26078.in,code1,-1,1.000000e+02
2871,data_60-0.5-26078.in,code2,-1,1.000000e+02
2872,data_10-0.58-64116.in,code1,5,4.900000e-05
2873,data_10-0.58-64116.in,code2,5,5.000000e-05
2874,data_90-0.02-25053.in,code1,-1,1.000000e+02
2875,data_90-0.02-25053.in,code2,3,3.635457e+01
2876,data_10-0.02-93196.in,code1,2,1.500000e-05
2877,data_10-0.02-93196.in,code2,2,5.000000e-06
2878,data_70-0.64-85360.in,code1,-1,1.000000e+02
2879,data_70-0.64-85360.in,code2,-1,1.000000e+02
2880,data_60-0.02-72984.in,code1,2,3.076173e+00
2881,data_60-0.02-72984.in,code2,2,5.360000e-04
2882,data_90-0.62-26078.in,code1,-1,1.000000e+02
2883,data_90-0.62-26078.in,code2,-1,1.000000e+02
2884,data_20-0.62-32552.in,code1,6,1.617100e-02
2885,data_20-0.62-32552.in,code2,6,2.368000e-03
2886,data_90-0.02-26078.in,code1,3,8.205792e+01
2887,data_90-0.02-26078.in,code2,3,4.122117e+00
2888,data_80-0.02-11961.in,code1,-1,1.000000e+02
2889,data_80-0.02-11961.in,code2,-1,1.000000e+02
2890,data_100-0.62-38658.in,code1,-1,1.000000e+02
2891,data_100-0.62-38658.in,code2,-1,1.000000e+02
2892,data_30-0.34-30230.in,code1,6,8.914900e-02
2893,data_30-0.34-30230.in,code2,6,8.704900e-02
2894,data_50-0.5-37303.in,code1,-1,1.000000e+02
2895,data_50-0.5-37303.in,code2,-1,1.000000e+02
2896,data_20-0.64-82261.in,code1,8,9.904400e-02
2897,data_20-0.64-82261.in,code2,8,1.494100e-02
2898,data_30-0.64-93196.in,code1,9,1.977986e+01
2899,data_30-0.64-93196.in,code2,9,3.157865e+01
2900,data_50-0.64-70889.in,code1,-1,1.000000e+02
2901,data_50-0.64-70889.in,code2,-1,1.000000e+02
2902,data_90-0.58-37303.in,code1,-1,1.000000e+02
2903,data_90-0.58-37303.in,code2,-1,1.000000e+02
2904,data_70-0.34-70889.in,code1,-1,1.000000e+02
2905,data_70-0.34-70889.in,code2,-1,1.000000e+02
2906,data_60-0.5-34958.in,code1,-1,1.000000e+02
2907,data_60-0.5-34958.in,code2,-1,1.000000e+02
2908,data_10-0.62-87626.in,code1,5,3.400000e-05
2909,data_10-0.62-87626.in,code2,5,5.600000e-05
2910,data_20-0.64-30712.in,code1,7,7.485100e-02
2911,data_20-0.64-30712.in,code2,7,1.876100e-02
2912,data_70-0.5-23212.in,code1,-1,1.000000e+02
2913,data_70-0.5-23212.in,code2,-1,1.000000e+02
2914,data_70-0.5-37303.in,code1,-1,1.000000e+02
2915,data_70-0.5-37303.in,code2,-1,1.000000e+02
2916,data_20-0.34-45495.in,code1,4,1.018000e-03
2917,data_20-0.34-45495.in,code2,4,4.030000e-04
2918,data_70-0.34-26078.in,code1,-1,1.000000e+02
2919,data_70-0.34-26078.in,code2,-1,1.000000e+02
2920,data_70-0.64-30712.in,code1,-1,1.000000e+02
2921,data_70-0.64-30712.in,code2,-1,1.000000e+02
2922,data_60-0.58-47252.in,code1,-1,1.000000e+02
2923,data_60-0.58-47252.in,code2,-1,1.000000e+02
2924,data_40-0.34-30592.in,code1,-1,1.000000e+02
2925,data_40-0.34-30592.in,code2,6,2.327682e+01
2926,data_70-0.5-38658.in,code1,-1,1.000000e+02
2927,data_70-0.5-38658.in,code2,-1,1.000000e+02
2928,data_10-0.64-35661.in,code1,5,7.200000e-05
2929,data_10-0.64-35661.in,code2,5,5.100000e-05
2930,data_70-0.34-35031.in,code1,-1,1.000000e+02
2931,data_70-0.34-35031.in,code2,-1,1.000000e+02
2932,data_20-0.58-47252.in,code1,7,3.958000e-02
2933,data_20-0.58-47252.in,code2,7,2.991400e-02
2934,data_40-0.58-11961.in,code1,-1,1.000000e+02
2935,data_40-0.58-11961.in,code2,-1,1.000000e+02
2936,data_100-0.64-30230.in,code1,-1,1.000000e+02
2937,data_100-0.64-30230.in,code2,-1,1.000000e+02
2938,data_50-0.62-30712.in,code1,-1,1.000000e+02
2939,data_50-0.62-30712.in,code2,-1,1.000000e+02
2940,data_100-0.58-34958.in,code1,-1,1.000000e+02
2941,data_100-0.58-34958.in,code2,-1,1.000000e+02
2942,data_10-0.5-73752.in,code1,5,4.800000e-05
2943,data_10-0.5-73752.in,code2,5,9.200000e-05
2944,data_70-0.5-85360.in,code1,-1,1.000000e+02
2945,data_70-0.5-85360.in,code2,-1,1.000000e+02
2946,data_30-0.58-30712.in,code1,-1,1.000000e+02
2947,data_30-0.58-30712.in,code2,-1,1.000000e+02
2948,data_80-0.02-11974.in,code1,-1,1.000000e+02
2949,data_80-0.02-11974.in,code2,-1,1.000000e+02
2950,data_10-0.62-30230.in,code1,6,1.150000e-04
2951,data_10-0.62-30230.in,code2,6,1.010000e-04
2952,data_20-0.62-30230.in,code1,8,1.400162e+00
2953,data_20-0.62-30230.in,code2,8,2.789473e+00
2954,data_10-0.64-23212.in,code1,6,6.450000e-04
2955,data_10-0.64-23212.in,code2,6,4.350000e-04
2956,data_90-0.58-34958.in,code1,-1,1.000000e+02
2957,data_90-0.58-34958.in,code2,-1,1.000000e+02
2958,data_60-0.58-23212.in,code1,-1,1.000000e+02
2959,data_60-0.58-23212.in,code2,-1,1.000000e+02
2960,data_20-0.5-30230.in,code1,6,3.820200e-02
2961,data_20-0.5-30230.in,code2,6,1.161000e-03
2962,data_50-0.5-30592.in,code1,-1,1.000000e+02
2963,data_50-0.5-30592.in,code2,-1,1.000000e+02
2964,data_30-0.02-26078.in,code1,2,2.040000e-04
2965,data_30-0.02-26078.in,code2,2,1.500000e-05
2966,data_100-0.62-37303.in,code1,-1,1.000000e+02
2967,data_100-0.62-37303.in,code2,-1,1.000000e+02
2968,data_100-0.5-72984.in,code1,-1,1.000000e+02
2969,data_100-0.5-72984.in,code2,-1,1.000000e+02
2970,data_90-0.34-20644.in,code1,-1,1.000000e+02
2971,data_90-0.34-20644.in,code2,-1,1.000000e+02
2972,data_10-0.62-32552.in,code1,4,2.700000e-05
2973,data_10-0.62-32552.in,code2,4,2.900000e-05
2974,data_50-0.58-35661.in,code1,-1,1.000000e+02
2975,data_50-0.58-35661.in,code2,-1,1.000000e+02
2976,data_60-0.5-11974.in,code1,-1,1.000000e+02
2977,data_60-0.5-11974.in,code2,-1,1.000000e+02
2978,data_60-0.02-73752.in,code1,2,1.122000e-03
2979,data_60-0.02-73752.in,code2,2,5.847000e-03
2980,data_10-0.34-15680.in,code1,2,1.700000e-05
2981,data_10-0.34-15680.in,code2,2,6.000000e-06
2982,data_20-0.62-84888.in,code1,8,5.362290e-01
2983,data_20-0.62-84888.in,code2,8,2.749040e-01
2984,data_100-0.34-14308.in,code1,-1,1.000000e+02
2985,data_100-0.34-14308.in,code2,-1,1.000000e+02
2986,data_40-0.58-26078.in,code1,-1,1.000000e+02
2987,data_40-0.58-26078.in,code2,-1,1.000000e+02
2988,data_60-0.58-82261.in,code1,-1,1.000000e+02
2989,data_60-0.58-82261.in,code2,-1,1.000000e+02
2990,data_10-0.02-15680.in,code1,2,1.700000e-05
2991,data_10-0.02-15680.in,code2,2,5.000000e-06
2992,data_40-0.34-70889.in,code1,-1,1.000000e+02
2993,data_40-0.34-70889.in,code2,-1,1.000000e+02
2994,data_80-0.02-64116.in,code1,3,6.746105e+00
2995,data_80-0.02-64116.in,code2,-1,1.000000e+02
2996,data_10-0.64-14308.in,code1,5,1.950000e-04
2997,data_10-0.64-14308.in,code2,5,8.300000e-05
2998,data_30-0.62-93196.in,code1,8,6.820818e+00
2999,data_30-0.62-93196.in,code2,8,2.065993e+00
3000,data_100-0.5-84888.in,code1,-1,1.000000e+02
3001,data_100-0.5-84888.in,code2,-1,1.000000e+02
3002,data_50-0.64-25053.in,code1,-1,1.000000e+02
3003,data_50-0.64-25053.in,code2,-1,1.000000e+02
3004,data_90-0.58-22170.in,code1,-1,1.000000e+02
3005,data_90-0.58-22170.in,code2,-1,1.000000e+02
3006,data_10-0.58-73752.in,code1,5,3.600000e-05
3007,data_10-0.58-73752.in,code2,5,5.100000e-05
3008,data_20-0.62-87626.in,code1,7,1.521000e-02
3009,data_20-0.62-87626.in,code2,7,3.225000e-03
3010,data_60-0.5-64116.in,code1,-1,1.000000e+02
3011,data_60-0.5-64116.in,code2,-1,1.000000e+02
3012,data_10-0.62-23212.in,code1,6,1.070000e-04
3013,data_10-0.62-23212.in,code2,6,8.290000e-04
3014,data_100-0.58-15680.in,code1,-1,1.000000e+02
3015,data_100-0.58-15680.in,code2,-1,1.000000e+02
3016,data_90-0.02-37303.in,code1,-1,1.000000e+02
3017,data_90-0.02-37303.in,code2,-1,1.000000e+02
3018,data_60-0.02-93196.in,code1,3,7.452960e-01
3019,data_60-0.02-93196.in,code2,3,3.827200e-02
3020,data_10-0.5-35031.in,code1,4,2.300000e-05
3021,data_10-0.5-35031.in,code2,4,2.800000e-05
3022,data_80-0.58-72984.in,code1,-1,1.000000e+02
3023,data_80-0.58-72984.in,code2,-1,1.000000e+02
3024,data_40-0.64-23212.in,code1,-1,1.000000e+02
3025,data_40-0.64-23212.in,code2,-1,1.000000e+02
3026,data_30-0.62-32552.in,code1,8,2.352078e+00
3027,data_30-0.62-32552.in,code2,8,2.577674e+00
3028,data_40-0.58-30712.in,code1,-1,1.000000e+02
3029,data_40-0.58-30712.in,code2,-1,1.000000e+02
3030,data_10-0.5-38658.in,code1,5,1.930000e-04
3031,data_10-0.5-38658.in,code2,5,8.700000e-05
3032,data_80-0.02-15680.in,code1,-1,1.000000e+02
3033,data_80-0.02-15680.in,code2,-1,1.000000e+02
3034,data_60-0.64-15680.in,code1,-1,1.000000e+02
3035,data_60-0.64-15680.in,code2,-1,1.000000e+02
3036,data_80-0.34-64116.in,code1,-1,1.000000e+02
3037,data_80-0.34-64116.in,code2,-1,1.000000e+02
3038,data_30-0.64-45495.in,code1,9,8.834502e+00
3039,data_30-0.64-45495.in,code2,-1,1.000000e+02
3040,data_70-0.34-34958.in,code1,-1,1.000000e+02
3041,data_70-0.34-34958.in,code2,-1,1.000000e+02
3042,data_30-0.02-35661.in,code1,2,2.622000e-03
3043,data_30-0.02-35661.in,code2,2,1.060000e-04
3044,data_50-0.34-30230.in,code1,-1,1.000000e+02
3045,data_50-0.34-30230.in,code2,-1,1.000000e+02
3046,data_60-0.34-38658.in,code1,-1,1.000000e+02
3047,data_60-0.34-38658.in,code2,-1,1.000000e+02
3048,data_90-0.64-25053.in,code1,-1,1.000000e+02
3049,data_90-0.64-25053.in,code2,-1,1.000000e+02
3050,data_100-0.34-35661.in,code1,-1,1.000000e+02
3051,data_100-0.34-35661.in,code2,-1,1.000000e+02
3052,data_80-0.58-20644.in,code1,-1,1.000000e+02
3053,data_80-0.58-20644.in,code2,-1,1.000000e+02
3054,data_10-0.02-23212.in,code1,2,3.100000e-05
3055,data_10-0.02-23212.in,code2,2,6.000000e-06
3056,data_20-0.34-84888.in,code1,5,1.468600e-02
3057,data_20-0.34-84888.in,code2,5,6.533000e-03
3058,data_50-0.34-34958.in,code1,-1,1.000000e+02
3059,data_50-0.34-34958.in,code2,-1,1.000000e+02
3060,data_50-0.34-85360.in,code1,-1,1.000000e+02
3061,data_50-0.34-85360.in,code2,-1,1.000000e+02
3062,data_60-0.62-45495.in,code1,-1,1.000000e+02
3063,data_60-0.62-45495.in,code2,-1,1.000000e+02
3064,data_30-0.62-84888.in,code1,-1,1.000000e+02
3065,data_30-0.62-84888.in,code2,-1,1.000000e+02
3066,data_20-0.58-25053.in,code1,7,4.437100e-02
3067,data_20-0.58-25053.in,code2,7,2.418200e-02
3068,data_100-0.64-22170.in,code1,-1,1.000000e+02
3069,data_100-0.64-22170.in,code2,-1,1.000000e+02
3070,data_30-0.34-30712.in,code1,5,1.596270e-01
3071,data_30-0.34-30712.in,code2,5,2.376700e-02
3072,data_10-0.34-25053.in,code1,3,1.600000e-05
3073,data_10-0.34-25053.in,code2,3,8.000000e-06
3074,data_10-0.34-82261.in,code1,4,2.300000e-05
3075,data_10-0.34-82261.in,code2,4,2.300000e-05
3076,data_50-0.62-45455.in,code1,-1,1.000000e+02
3077,data_50-0.62-45455.in,code2,-1,1.000000e+02
3078,data_90-0.58-45455.in,code1,-1,1.000000e+02
3079,data_90-0.58-45455.in,code2,-1,1.000000e+02
3080,data_80-0.62-70889.in,code1,-1,1.000000e+02
3081,data_80-0.62-70889.in,code2,-1,1.000000e+02
3082,data_60-0.62-34958.in,code1,-1,1.000000e+02
3083,data_60-0.62-34958.in,code2,-1,1.000000e+02
3084,data_90-0.64-35031.in,code1,-1,1.000000e+02
3085,data_90-0.64-35031.in,code2,-1,1.000000e+02
3086,data_70-0.02-20644.in,code1,3,2.895829e+00
3087,data_70-0.02-20644.in,code2,3,1.331237e+00
3088,data_80-0.58-34958.in,code1,-1,1.000000e+02
3089,data_80-0.58-34958.in,code2,-1,1.000000e+02
3090,data_20-0.02-35031.in,code1,2,9.800000e-05
3091,data_20-0.02-35031.in,code2,2,1.200000e-05
3092,data_60-0.34-72984.in,code1,-1,1.000000e+02
3093,data_60-0.34-72984.in,code2,-1,1.000000e+02
3094,data_80-0.02-82261.in,code1,-1,1.000000e+02
3095,data_80-0.02-82261.in,code2,-1,1.000000e+02
3096,data_70-0.5-14308.in,code1,-1,1.000000e+02
3097,data_70-0.5-14308.in,code2,-1,1.000000e+02
3098,data_30-0.02-30592.in,code1,2,1.560000e-04
3099,data_30-0.02-30592.in,code2,2,1.800000e-05
3100,data_90-0.34-32552.in,code1,-1,1.000000e+02
3101,data_90-0.34-32552.in,code2,-1,1.000000e+02
3102,data_60-0.5-70889.in,code1,-1,1.000000e+02
3103,data_60-0.5-70889.in,code2,-1,1.000000e+02
3104,data_10-0.02-87626.in,code1,2,2.100000e-05
3105,data_10-0.02-87626.in,code2,2,6.000000e-06
3106,data_70-0.62-35031.in,code1,-1,1.000000e+02
3107,data_70-0.62-35031.in,code2,-1,1.000000e+02
3108,data_50-0.58-37303.in,code1,-1,1.000000e+02
3109,data_50-0.58-37303.in,code2,-1,1.000000e+02
3110,data_60-0.58-30230.in,code1,-1,1.000000e+02
3111,data_60-0.58-30230.in,code2,-1,1.000000e+02
3112,data_20-0.64-45495.in,code1,7,1.546500e-02
3113,data_20-0.64-45495.in,code2,7,6.800100e-02
3114,data_50-0.64-45495.in,code1,-1,1.000000e+02
3115,data_50-0.64-45495.in,code2,-1,1.000000e+02
3116,data_90-0.58-30712.in,code1,-1,1.000000e+02
3117,data_90-0.58-30712.in,code2,-1,1.000000e+02
3118,data_20-0.64-11961.in,code1,7,1.260100e-02
3119,data_20-0.64-11961.in,code2,7,1.640200e-02
3120,data_100-0.58-32552.in,code1,-1,1.000000e+02
3121,data_100-0.58-32552.in,code2,-1,1.000000e+02
3122,data_80-0.5-85360.in,code1,-1,1.000000e+02
3123,data_80-0.5-85360.in,code2,-1,1.000000e+02
3124,data_90-0.02-35661.in,code1,-1,1.000000e+02
3125,data_90-0.02-35661.in,code2,-1,1.000000e+02
3126,data_60-0.62-20644.in,code1,-1,1.000000e+02
3127,data_60-0.62-20644.in,code2,-1,1.000000e+02
3128,data_50-0.58-26078.in,code1,-1,1.000000e+02
3129,data_50-0.58-26078.in,code2,-1,1.000000e+02
3130,data_100-0.62-30230.in,code1,-1,1.000000e+02
3131,data_100-0.62-30230.in,code2,-1,1.000000e+02
3132,data_90-0.34-34958.in,code1,-1,1.000000e+02
3133,data_90-0.34-34958.in,code2,-1,1.000000e+02
3134,data_100-0.5-30592.in,code1,-1,1.000000e+02
3135,data_100-0.5-30592.in,code2,-1,1.000000e+02
3136,data_50-0.64-45455.in,code1,-1,1.000000e+02
3137,data_50-0.64-45455.in,code2,-1,1.000000e+02
3138,data_30-0.64-64116.in,code1,-1,1.000000e+02
3139,data_30-0.64-64116.in,code2,-1,1.000000e+02
3140,data_50-0.62-70889.in,code1,-1,1.000000e+02
3141,data_50-0.62-70889.in,code2,-1,1.000000e+02
3142,data_20-0.58-22170.in,code1,8,5.124900e-02
3143,data_20-0.58-22170.in,code2,8,8.123720e-01
3144,data_50-0.58-45455.in,code1,-1,1.000000e+02
3145,data_50-0.58-45455.in,code2,-1,1.000000e+02
3146,data_60-0.02-35661.in,code1,2,8.698630e-01
3147,data_60-0.02-35661.in,code2,2,3.343520e-01
3148,data_100-0.58-38658.in,code1,-1,1.000000e+02
3149,data_100-0.58-38658.in,code2,-1,1.000000e+02
3150,data_100-0.34-30230.in,code1,-1,1.000000e+02
3151,data_100-0.34-30230.in,code2,-1,1.000000e+02
3152,data_30-0.58-64116.in,code1,8,1.598779e+01
3153,data_30-0.58-64116.in,code2,8,5.213856e+00
3154,data_50-0.34-30592.in,code1,-1,1.000000e+02
3155,data_50-0.34-30592.in,code2,-1,1.000000e+02
3156,data_90-0.62-70889.in,code1,-1,1.000000e+02
3157,data_90-0.62-70889.in,code2,-1,1.000000e+02
3158,data_100-0.02-20644.in,code1,-1,1.000000e+02
3159,data_100-0.02-20644.in,code2,-1,1.000000e+02
3160,data_80-0.02-87626.in,code1,3,2.486660e+01
3161,data_80-0.02-87626.in,code2,-1,1.000000e+02
3162,data_10-0.64-38658.in,code1,5,2.100000e-05
3163,data_10-0.64-38658.in,code2,5,2.100000e-05
3164,data_50-0.02-15680.in,code1,2,2.096832e+00
3165,data_50-0.02-15680.in,code2,2,1.192095e+00
3166,data_90-0.34-82261.in,code1,-1,1.000000e+02
3167,data_90-0.34-82261.in,code2,-1,1.000000e+02
3168,data_20-0.58-37303.in,code1,7,2.596250e-01
3169,data_20-0.58-37303.in,code2,7,7.212200e-02
3170,data_20-0.64-38658.in,code1,7,1.875500e-02
3171,data_20-0.64-38658.in,code2,7,2.703800e-02
3172,data_20-0.62-93196.in,code1,7,1.120000e-02
3173,data_20-0.62-93196.in,code2,7,5.936700e-02
3174,data_100-0.5-85360.in,code1,-1,1.000000e+02
3175,data_100-0.5-85360.in,code2,-1,1.000000e+02
3176,data_20-0.62-82261.in,code1,8,5.103500e-02
3177,data_20-0.62-82261.in,code2,8,2.701010e-01
3178,data_10-0.34-45455.in,code1,3,1.600000e-05
3179,data_10-0.34-45455.in,code2,3,7.000000e-06
3180,data_40-0.62-35031.in,code1,-1,1.000000e+02
3181,data_40-0.62-35031.in,code2,-1,1.000000e+02
3182,data_20-0.62-14308.in,code1,7,5.150000e-02
3183,data_20-0.62-14308.in,code2,7,7.831200e-02
3184,data_40-0.34-14308.in,code1,-1,1.000000e+02
3185,data_40-0.34-14308.in,code2,-1,1.000000e+02
3186,data_100-0.34-38658.in,code1,-1,1.000000e+02
3187,data_100-0.34-38658.in,code2,-1,1.000000e+02
3188,data_20-0.5-64116.in,code1,6,5.174600e-02
3189,data_20-0.5-64116.in,code2,6,1.247700e-02
3190,data_50-0.5-14308.in,code1,-1,1.000000e+02
3191,data_50-0.5-14308.in,code2,-1,1.000000e+02
3192,data_70-0.58-15680.in,code1,-1,1.000000e+02
3193,data_70-0.58-15680.in,code2,-1,1.000000e+02
3194,data_90-0.62-30712.in,code1,-1,1.000000e+02
3195,data_90-0.62-30712.in,code2,-1,1.000000e+02
3196,data_60-0.64-14308.in,code1,-1,1.000000e+02
3197,data_60-0.64-14308.in,code2,-1,1.000000e+02
3198,data_70-0.64-35661.in,code1,-1,1.000000e+02
3199,data_70-0.64-35661.in,code2,-1,1.000000e+02
3200,data_100-0.34-34958.in,code1,-1,1.000000e+02
3201,data_100-0.34-34958.in,code2,-1,1.000000e+02
3202,data_70-0.62-30230.in,code1,-1,1.000000e+02
3203,data_70-0.62-30230.in,code2,-1,1.000000e+02
3204,data_40-0.02-38658.in,code1,2,3.610000e-04
3205,data_40-0.02-38658.in,code2,2,4.800000e-04
3206,data_100-0.58-85360.in,code1,-1,1.000000e+02
3207,data_100-0.58-85360.in,code2,-1,1.000000e+02
3208,data_50-0.62-20644.in,code1,-1,1.000000e+02
3209,data_50-0.62-20644.in,code2,-1,1.000000e+02
3210,data_100-0.62-45455.in,code1,-1,1.000000e+02
3211,data_100-0.62-45455.in,code2,-1,1.000000e+02
3212,data_40-0.64-25053.in,code1,-1,1.000000e+02
3213,data_40-0.64-25053.in,code2,-1,1.000000e+02
3214,data_30-0.58-84888.in,code1,8,3.622532e+01
3215,data_30-0.58-84888.in,code2,-1,1.000000e+02
3216,data_60-0.64-73752.in,code1,-1,1.000000e+02
3217,data_60-0.64-73752.in,code2,-1,1.000000e+02
3218,data_10-0.02-47252.in,code1,2,1.700000e-05
3219,data_10-0.02-47252.in,code2,2,5.000000e-06
3220,data_80-0.5-35031.in,code1,-1,1.000000e+02
3221,data_80-0.5-35031.in,code2,-1,1.000000e+02
3222,data_100-0.02-47252.in,code1,-1,1.000000e+02
3223,data_100-0.02-47252.in,code2,-1,1.000000e+02
3224,data_40-0.02-23212.in,code1,2,3.250000e-04
3225,data_40-0.02-23212.in,code2,2,1.800000e-05
3226,data_60-0.64-38658.in,code1,-1,1.000000e+02
3227,data_60-0.64-38658.in,code2,-1,1.000000e+02
3228,data_50-0.34-84888.in,code1,-1,1.000000e+02
3229,data_50-0.34-84888.in,code2,-1,1.000000e+02
3230,data_60-0.62-70889.in,code1,-1,1.000000e+02
3231,data_60-0.62-70889.in,code2,-1,1.000000e+02
3232,data_50-0.64-20644.in,code1,-1,1.000000e+02
3233,data_50-0.64-20644.in,code2,-1,1.000000e+02
3234,data_50-0.02-82261.in,code1,3,8.964960e-01
3235,data_50-0.02-82261.in,code2,3,1.905882e+00
3236,data_70-0.62-26078.in,code1,-1,1.000000e+02
3237,data_70-0.62-26078.in,code2,-1,1.000000e+02
3238,data_10-0.64-30230.in,code1,6,1.490000e-04
3239,data_10-0.64-30230.in,code2,6,4.840000e-04
3240,data_20-0.64-30230.in,code1,8,7.351880e-01
3241,data_20-0.64-30230.in,code2,8,7.377420e-01
3242,data_70-0.62-45495.in,code1,-1,1.000000e+02
3243,data_70-0.62-45495.in,code2,-1,1.000000e+02
3244,data_70-0.64-30592.in,code1,-1,1.000000e+02
3245,data_70-0.64-30592.in,code2,-1,1.000000e+02
3246,data_70-0.64-14308.in,code1,-1,1.000000e+02
3247,data_70-0.64-14308.in,code2,-1,1.000000e+02
3248,data_10-0.62-70889.in,code1,5,2.100000e-05
3249,data_10-0.62-70889.in,code2,5,6.000000e-05
3250,data_70-0.02-47252.in,code1,3,1.210156e+00
3251,data_70-0.02-47252.in,code2,3,1.370555e+01
3252,data_20-0.58-84888.in,code1,7,3.023000e-02
3253,data_20-0.58-84888.in,code2,7,6.418300e-02
3254,data_90-0.64-85360.in,code1,-1,1.000000e+02
3255,data_90-0.64-85360.in,code2,-1,1.000000e+02
3256,data_50-0.5-30712.in,code1,-1,1.000000e+02
3257,data_50-0.5-30712.in,code2,-1,1.000000e+02
3258,data_80-0.58-38658.in,code1,-1,1.000000e+02
3259,data_80-0.58-38658.in,code2,-1,1.000000e+02
3260,data_20-0.34-73752.in,code1,5,1.912000e-03
3261,data_20-0.34-73752.in,code2,5,7.620000e-04
3262,data_100-0.02-34958.in,code1,-1,1.000000e+02
3263,data_100-0.02-34958.in,code2,-1,1.000000e+02
3264,data_20-0.02-22170.in,code1,2,6.700000e-05
3265,data_20-0.02-22170.in,code2,2,2.400000e-05
3266,data_10-0.5-30592.in,code1,4,1.700000e-05
3267,data_10-0.5-30592.in,code2,4,1.100000e-05
3268,data_60-0.02-70889.in,code1,2,8.720000e-04
3269,data_60-0.02-70889.in,code2,2,3.164711e+00
3270,data_80-0.64-45455.in,code1,-1,1.000000e+02
3271,data_80-0.64-45455.in,code2,-1,1.000000e+02
3272,data_90-0.62-25053.in,code1,-1,1.000000e+02
3273,data_90-0.62-25053.in,code2,-1,1.000000e+02
3274,data_100-0.5-15680.in,code1,-1,1.000000e+02
3275,data_100-0.5-15680.in,code2,-1,1.000000e+02
3276,data_90-0.58-25053.in,code1,-1,1.000000e+02
3277,data_90-0.58-25053.in,code2,-1,1.000000e+02
3278,data_80-0.62-26078.in,code1,-1,1.000000e+02
3279,data_80-0.62-26078.in,code2,-1,1.000000e+02
3280,data_60-0.5-45455.in,code1,-1,1.000000e+02
3281,data_60-0.5-45455.in,code2,-1,1.000000e+02
3282,data_30-0.5-70889.in,code1,7,7.906810e-01
3283,data_30-0.5-70889.in,code2,7,7.720378e+00
3284,data_70-0.62-20644.in,code1,-1,1.000000e+02
3285,data_70-0.62-20644.in,code2,-1,1.000000e+02
3286,data_100-0.58-73752.in,code1,-1,1.000000e+02
3287,data_100-0.58-73752.in,code2,-1,1.000000e+02
3288,data_10-0.5-45455.in,code1,4,2.700000e-05
3289,data_10-0.5-45455.in,code2,4,9.000000e-06
3290,data_10-0.34-64116.in,code1,4,3.200000e-05
3291,data_10-0.34-64116.in,code2,4,1.000000e-05
3292,data_90-0.64-87626.in,code1,-1,1.000000e+02
3293,data_90-0.64-87626.in,code2,-1,1.000000e+02
3294,data_20-0.64-11974.in,code1,7,1.799200e-02
3295,data_20-0.64-11974.in,code2,7,1.120810e-01
3296,data_70-0.02-73752.in,code1,2,1.015129e+00
3297,data_70-0.02-73752.in,code2,2,3.492936e+00
3298,data_60-0.58-11974.in,code1,-1,1.000000e+02
3299,data_60-0.58-11974.in,code2,-1,1.000000e+02
3300,data_30-0.58-15680.in,code1,8,5.678406e+01
3301,data_30-0.58-15680.in,code2,8,4.150968e+01
3302,data_100-0.34-23212.in,code1,-1,1.000000e+02
3303,data_100-0.34-23212.in,code2,-1,1.000000e+02
3304,data_30-0.58-14308.in,code1,8,1.312035e+01
3305,data_30-0.58-14308.in,code2,8,3.951744e+00
3306,data_80-0.02-84888.in,code1,3,2.260000e-02
3307,data_80-0.02-84888.in,code2,3,2.641997e+00
3308,data_50-0.02-30592.in,code1,2,3.518090e-01
3309,data_50-0.02-30592.in,code2,2,1.653298e+00
3310,data_90-0.02-14308.in,code1,-1,1.000000e+02
3311,data_90-0.02-14308.in,code2,-1,1.000000e+02
3312,data_70-0.64-73752.in,code1,-1,1.000000e+02
3313,data_70-0.64-73752.in,code2,-1,1.000000e+02
3314,data_50-0.34-22170.in,code1,-1,1.000000e+02
3315,data_50-0.34-22170.in,code2,-1,1.000000e+02
3316,data_10-0.58-32552.in,code1,4,1.600000e-05
3317,data_10-0.58-32552.in,code2,4,1.900000e-05
3318,data_50-0.58-82261.in,code1,-1,1.000000e+02
3319,data_50-0.58-82261.in,code2,-1,1.000000e+02
3320,data_50-0.02-45455.in,code1,-1,1.000000e+02
3321,data_50-0.02-45455.in,code2,-1,1.000000e+02
3322,data_30-0.64-30712.in,code1,-1,1.000000e+02
3323,data_30-0.64-30712.in,code2,-1,1.000000e+02
3324,data_70-0.5-70889.in,code1,-1,1.000000e+02
3325,data_70-0.5-70889.in,code2,-1,1.000000e+02
3326,data_40-0.34-15680.in,code1,6,1.092877e+01
3327,data_40-0.34-15680.in,code2,6,2.975471e+01
3328,data_10-0.64-82261.in,code1,5,4.200000e-05
