Exams,Probability,Seed,Code Type,N,Time
4,0.22627416997969532,183,code2,3,4.000000e-06
76,0.02,3648,code1,3,1.304858e+01
76,0.02,3648,code2,3,1.320502e+01
20,0.11313708498984765,579,code1,3,9.200000e-05
20,0.11313708498984765,579,code2,3,3.200000e-05
12,0.6400000000000005,6757,code1,5,6.600000e-05
12,0.6400000000000005,6757,code2,5,5.500000e-05
20,0.028284271247461905,579,code1,2,8.600000e-05
20,0.028284271247461905,579,code2,2,8.000000e-06
84,0.02,8105,code1,3,4.314487e+01
84,0.02,8105,code2,3,4.321733e+01
